Unnamed: 0,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
1719,4tu4,Kd,175000.0,3.76,-5.12,1e-05
1720,4w52,Kd,175000.0,3.76,-5.12,1e-05
1722,5qa6,Kd,175000.0,3.76,-5.12,1e-05
1725,1kui,Ki,169000.0,3.77,-5.14,1e-05
1726,1mpl,Ki,170000.0,3.77,-5.14,1e-05
1732,3fum,IC50,170000.0,3.77,-5.14,1e-05
1738,3wkd,IC50,171000.0,3.77,-5.14,1e-05
1742,4w5a,Kd,170000.0,3.77,-5.14,1e-05
1747,5qa4,Kd,170000.0,3.77,-5.14,1e-05
1748,5qa8,Kd,170000.0,3.77,-5.14,1e-05
1749,5qad,Kd,170000.0,3.77,-5.14,1e-05
1750,5qar,Kd,170000.0,3.77,-5.14,1e-05
1752,6euc,Ki,168000.0,3.77,-5.15,1e-05
1753,6ewk,Ki,168000.0,3.77,-5.15,1e-05
1758,3qi3,IC50,164200.0,3.78,-5.16,1e-05
1766,2xtk,IC50,164000.0,3.79,-5.16,1e-05
1769,5mos,Kd,163000.0,3.79,-5.16,1e-05
1771,1kug,Ki,160000.0,3.8,-5.18,1e-05
1772,1li6,Kd,160000.0,3.8,-5.18,1e-05
1776,2hb1,Ki,160000.0,3.8,-5.18,1e-05
1777,3as3,IC50,160000.0,3.8,-5.18,1e-05
1778,3nfk,Kd,160000.0,3.8,-5.18,1e-05
1780,3t09,Ki,160000.0,3.8,-5.18,1e-05
1781,3vv6,IC50,157000.0,3.8,-5.19,1e-05
1787,5aib,IC50,160000.0,3.8,-5.18,1e-05
1792,5qax,Kd,160000.0,3.8,-5.18,1e-05
1793,5qb0,Kd,159000.0,3.8,-5.18,1e-05
1799,2hu6,Kd,154000.0,3.81,-5.2,1e-05
1803,3ai8,Ki,154400.0,3.81,-5.2,1e-05
1804,3lce,IC50,156000.0,3.81,-5.19,1e-05
1808,1hn4,Kd,150000.0,3.82,-5.21,1e-05
1814,4aba,Kd,153000.0,3.82,-5.2,1e-05
1818,4keq,Ki,150000.0,3.82,-5.21,1e-05
1820,4y2t,IC50,150000.0,3.82,-5.21,1e-05
1822,5qai,Kd,150000.0,3.82,-5.21,1e-05
1831,4ozo,Ki,147000.0,3.83,-5.23,1e-05
1834,1j15,Ki,143000.0,3.84,-5.24,1e-05
1835,1j16,Ki,143000.0,3.84,-5.24,1e-05
1836,1utj,Kd,144000.0,3.84,-5.24,1e-05
1840,3ril,IC50,146000.0,3.84,-5.23,1e-05
1845,5acw,Kd,145000.0,3.84,-5.23,1e-05
1846,5mnn,Kd,143000.0,3.84,-5.24,1e-05
1847,5mno,Kd,143000.0,3.84,-5.24,1e-05
1848,5mo2,Kd,143000.0,3.84,-5.24,1e-05
1849,5qah,Kd,144000.0,3.84,-5.24,1e-05
1851,1n1t,Ki,140000.0,3.85,-5.25,1e-05
1852,1n1v,Ki,140000.0,3.85,-5.25,1e-05
1854,1vcu,Ki,140000.0,3.85,-5.25,1e-05
1858,2yb0,Kd,140000.0,3.85,-5.25,1e-05
1860,3mv0,Ki,140000.0,3.85,-5.25,1e-05
1861,3wq5,Ki,140000.0,3.85,-5.25,1e-05
1862,4ivk,Ki,140000.0,3.85,-5.25,1e-05
1866,5qat,Kd,140000.0,3.85,-5.25,1e-05
1886,2f6y,IC50,134800.0,3.87,-5.28,1e-05
1887,2y55,Ki,134000.0,3.87,-5.28,1e-05
1891,3w5n,Kd,135000.0,3.87,-5.28,1e-05
1893,4ab8,Kd,136000.0,3.87,-5.27,1e-05
1895,4nbk,Kd,136000.0,3.87,-5.27,1e-05
1901,3dda,IC50,133000.0,3.88,-5.28,1e-05
1902,3si4,Ki,132200.0,3.88,-5.29,1e-05
1908,5mk1,Kd,132000.0,3.88,-5.29,1e-05
1913,2ctc,Ki,130000.0,3.89,-5.3,1e-05
1918,3src,IC50,130000.0,3.89,-5.3,1e-05
1920,3u4i,IC50,129000.0,3.89,-5.3,1e-05
1925,4lqy,IC50,129000.0,3.89,-5.3,1e-05
1927,4ufk,Ki,130000.0,3.89,-5.3,1e-05
1930,5kde,IC50,130000.0,3.89,-5.3,1e-05
1933,1exw,Ki,125000.0,3.9,-5.32,1e-05
1935,2gvv,Ki,125000.0,3.9,-5.32,1e-05
1944,3wk7,IC50,127000.0,3.9,-5.31,1e-05
1945,3zj8,Ki,127000.0,3.9,-5.31,1e-05
1946,3zvw,Ki,125000.0,3.9,-5.32,1e-05
1947,4k5n,Ki,127000.0,3.9,-5.31,1e-05
1952,4qgi,Ki,125000.0,3.9,-5.32,1e-05
1953,5ai8,IC50,125600.0,3.9,-5.32,1e-05
1960,1kuk,Ki,124000.0,3.91,-5.33,1e-05
1963,3l5b,Kd,123000.0,3.91,-5.33,1e-05
1965,5qaa,Kd,123000.0,3.91,-5.33,1e-05
1966,6d1b,Ki,123700.0,3.91,-5.33,1e-05
1970,2l8r,Ki,119300.0,3.92,-5.35,1e-05
1986,1h5v,Ki,117000.0,3.93,-5.36,1e-05
1990,3qi4,IC50,117200.0,3.93,-5.36,1e-05
1996,1z3t,Kd,115000.0,3.94,-5.37,1e-05
1998,2v3d,Ki,116000.0,3.94,-5.37,1e-05
1999,3bwk,Kd,114000.0,3.94,-5.38,1e-05
2003,4hv3,IC50,115000.0,3.94,-5.37,1e-05
2015,5f5b,Ki,113000.0,3.95,-5.38,1e-05
2016,5fou,Kd,113000.0,3.95,-5.38,1e-05
2024,1x9d,Kd,110000.0,3.96,-5.4,1e-05
2026,2fpz,Ki,110000.0,3.96,-5.4,1e-05
2031,2wec,Ki,110000.0,3.96,-5.4,1e-05
2038,4gqr,Ki,110000.0,3.96,-5.4,1e-05
2044,5qa7,Kd,110000.0,3.96,-5.4,1e-05
2045,5qan,Kd,110000.0,3.96,-5.4,1e-05
2049,1ai6,Ki,107000.0,3.97,-5.41,1e-05
2052,3fu6,IC50,106000.0,3.97,-5.42,1e-05
2053,4aa2,Ki,107000.0,3.97,-5.41,1e-05
2056,4twy,IC50,108000.0,3.97,-5.41,1e-05
2061,3b3c,Ki,105000.0,3.98,-5.42,1e-05
2063,4k5o,Ki,104000.0,3.98,-5.43,1e-05
2075,1rpf,Ki,103000.0,3.99,-5.44,1e-05
2076,2g8r,Ki,103000.0,3.99,-5.44,1e-05
2080,4i7l,Kd,103000.0,3.99,-5.44,1e-05
2082,4w53,Kd,102000.0,3.99,-5.44,1e-05
2086,1a86,IC50,101000.0,4.0,-5.45,1e-05
2087,1e5j,Ki,100000.0,4.0,-5.45,1e-05
2093,1lgw,Kd,100000.0,4.0,-5.45,1e-05
2094,1mx1,Ki,100000.0,4.0,-5.45,1e-05
2095,1nu3,Ki,100000.0,4.0,-5.45,1e-05
2097,1tlo,IC50,100000.0,4.0,-5.45,1e-05
2098,1tni,Ki,100000.0,4.0,-5.45,1e-05
2099,1utt,IC50,100000.0,4.0,-5.45,1e-05
2106,2c8y,IC50,100000.0,4.0,-5.45,1e-05
2111,2ohr,IC50,100000.0,4.0,-5.45,1e-05
2116,2whp,Kd,100000.0,4.0,-5.45,1e-05
2117,3a1c,Kd,100000.0,4.0,-5.45,1e-05
2119,3fck,IC50,100000.0,4.0,-5.45,1e-05
2126,3tvl,Kd,100000.0,4.0,-5.45,1e-05
2127,3vd9,Ki,100000.0,4.0,-5.45,1e-05
2132,4gjb,IC50,100000.0,4.0,-5.45,1e-05
2135,4l7g,IC50,99300.0,4.0,-5.46,1e-05
2143,5a5p,IC50,100000.0,4.0,-5.45,1e-05
2144,5akk,IC50,99300.0,4.0,-5.46,1e-05
2149,5fpp,Kd,100000.0,4.0,-5.45,1e-05
2153,5jao,IC50,100000.0,4.0,-5.45,1e-05
2155,5kql,IC50,100000.0,4.0,-5.45,1e-05
2161,5qam,Kd,100000.0,4.0,-5.45,1e-05
2162,5qap,Kd,100000.0,4.0,-5.45,1e-05
2163,5wcm,Ki,100000.0,4.0,-5.45,1e-05
2173,6uvp,IC50,100000.0,4.0,-5.45,1e-05
2175,1c5z,Ki,97000.0,4.01,-5.47,1e-05
2176,1v2w,Ki,97790.0,4.01,-5.47,1e-05
2177,2aoi,Kd,96700.0,4.01,-5.47,1e-05
2182,3s3k,Kd,97690.0,4.01,-5.47,1e-05
2192,6rk4,Kd,98000.0,4.01,-5.47,1e-05
2194,3as1,IC50,95000.0,4.02,-5.48,1e-05
2195,3ddb,IC50,95000.0,4.02,-5.48,1e-05
2197,3po1,Kd,95000.0,4.02,-5.48,1e-05
2207,2ohp,IC50,94000.0,4.03,-5.49,1e-05
2208,2q8m,Ki,94000.0,4.03,-5.49,1e-05
2212,2x96,Ki,94000.0,4.03,-5.49,1e-05
2219,4msn,Ki,94000.0,4.03,-5.49,1e-05
2221,4wmv,Kd,93000.0,4.03,-5.5,1e-05
2223,5fow,Kd,93000.0,4.03,-5.5,1e-05
2225,5nzf,Ki,94000.0,4.03,-5.49,1e-05
2234,1hi5,Ki,92000.0,4.04,-5.5,1e-05
2236,1li2,Kd,91000.0,4.04,-5.51,1e-05
2237,2c02,Ki,92000.0,4.04,-5.5,1e-05
2239,4ps0,Ki,92000.0,4.04,-5.5,1e-05
2240,4y2v,IC50,91000.0,4.04,-5.51,1e-05
2251,2w66,Ki,89000.0,4.05,-5.52,1e-05
2258,3thd,IC50,90000.0,4.05,-5.52,1e-05
2259,4xm6,IC50,90000.0,4.05,-5.52,1e-05
2262,5mk3,Kd,89000.0,4.05,-5.52,1e-05
2267,2loz,Kd,86500.0,4.06,-5.54,1e-05
2269,3m3c,Kd,86210.0,4.06,-5.54,1e-05
2270,4b85,IC50,88000.0,4.06,-5.53,1e-05
2277,8a3h,Ki,88000.0,4.06,-5.53,1e-05
2278,1at6,Kd,85000.0,4.07,-5.55,1e-05
2279,1gj4,Ki,85000.0,4.07,-5.55,1e-05
2280,1hyo,Ki,84800.0,4.07,-5.55,1e-05
2281,1wax,IC50,86000.0,4.07,-5.54,1e-05
2283,2va5,IC50,86000.0,4.07,-5.54,1e-05
2285,2wgi,Kd,85000.0,4.07,-5.55,1e-05
2305,2kmx,Kd,83300.0,4.08,-5.56,1e-05
2311,3rxo,IC50,83300.0,4.08,-5.56,1e-05
2313,5a5z,IC50,84000.0,4.08,-5.56,1e-05
2315,1ai7,Ki,82000.0,4.09,-5.57,1e-05
2317,1o0n,Ki,82000.0,4.09,-5.57,1e-05
2318,1y2b,IC50,82000.0,4.09,-5.57,1e-05
2324,4b9z,Ki,81400.0,4.09,-5.58,1e-05
2326,4c1h,IC50,80400.0,4.09,-5.58,1e-05
2333,6d1i,Ki,81000.0,4.09,-5.58,1e-05
2334,1c5t,Ki,80000.0,4.1,-5.59,1e-05
2340,2bvs,Ki,80000.0,4.1,-5.59,1e-05
2341,2f18,IC50,80000.0,4.1,-5.59,1e-05
2345,2xuc,IC50,79000.0,4.1,-5.59,1e-05
2351,4cr9,Ki,80000.0,4.1,-5.59,1e-05
2352,4do3,IC50,79000.0,4.1,-5.59,1e-05
2363,6djj,IC50,80000.0,4.1,-5.59,1e-05
2364,6dpy,Ki,80000.0,4.1,-5.59,1e-05
2371,1z3v,Kd,77000.0,4.11,-5.61,1e-05
2376,3d6o,Ki,77000.0,4.11,-5.61,1e-05
2377,3l5d,IC50,78000.0,4.11,-5.6,1e-05
2391,1bsk,Ki,76000.0,4.12,-5.62,1e-05
2392,1e55,Ki,76000.0,4.12,-5.62,1e-05
2395,3a1d,Kd,75000.0,4.12,-5.62,1e-05
2396,3fu5,IC50,75200.0,4.12,-5.62,1e-05
2400,3mkn,Ki,76000.0,4.12,-5.62,1e-05
2401,3th0,Kd,75800.0,4.12,-5.62,1e-05
2402,4aa1,Ki,76000.0,4.12,-5.62,1e-05
2404,4de2,Ki,76000.0,4.12,-5.62,1e-05
2405,4kxb,Ki,75000.0,4.12,-5.62,1e-05
2415,1v2q,Ki,73620.0,4.13,-5.64,1e-05
2417,3qto,Ki,74800.0,4.13,-5.63,1e-05
2421,6rhe,Kd,74000.0,4.13,-5.63,1e-05
2422,1gny,Kd,73000.0,4.14,-5.64,1e-05
2426,3tvx,Ki,72000.0,4.14,-5.65,1e-05
2428,4i7m,Kd,72000.0,4.14,-5.65,1e-05
2431,4trw,IC50,72000.0,4.14,-5.65,1e-05
2437,1m2x,Ki,70000.0,4.15,-5.66,1e-05
2439,1q91,Ki,70000.0,4.15,-5.66,1e-05
2440,2alv,IC50,70000.0,4.15,-5.66,1e-05
2445,2xg9,Ki,70000.0,4.15,-5.66,1e-05
2449,3d51,Ki,70000.0,4.15,-5.66,1e-05
2454,3sur,Ki,70000.0,4.15,-5.66,1e-05
2455,3sus,Ki,71000.0,4.15,-5.66,1e-05
2456,3wk9,IC50,70000.0,4.15,-5.66,1e-05
2457,4abh,Kd,71000.0,4.15,-5.66,1e-05
2458,4cr5,Ki,70000.0,4.15,-5.66,1e-05
2459,4esi,IC50,70000.0,4.15,-5.66,1e-05
2461,4kz4,Ki,70000.0,4.15,-5.66,1e-05
2462,4o45,Kd,70000.0,4.15,-5.66,1e-05
2467,5ow1,Kd,70400.0,4.15,-5.66,1e-05
2469,5qau,Kd,70000.0,4.15,-5.66,1e-05
2470,5qav,Kd,70000.0,4.15,-5.66,1e-05
2471,5qb2,Kd,70000.0,4.15,-5.66,1e-05
2474,3d3x,Ki,69000.0,4.16,-5.67,1e-05
2476,3si3,Ki,69300.0,4.16,-5.67,1e-05
2479,4klb,IC50,68500.0,4.16,-5.68,1e-05
2480,5epp,Kd,68900.0,4.16,-5.67,1e-05
2486,1v2s,Ki,68000.0,4.17,-5.68,1e-05
2496,4q1s,IC50,67900.0,4.17,-5.68,1e-05
2497,4w54,Kd,68000.0,4.17,-5.68,1e-05
2511,5m1z,Ki,66000.0,4.18,-5.7,2e-05
2520,1at5,Kd,64000.0,4.19,-5.72,2e-05
2521,1hi3,Ki,64000.0,4.19,-5.72,2e-05
2527,3b3w,Ki,65000.0,4.19,-5.71,2e-05
2535,3srb,IC50,65000.0,4.19,-5.71,2e-05
2536,3sv2,Ki,64000.0,4.19,-5.72,2e-05
2545,6cee,IC50,65000.0,4.19,-5.71,2e-05
2547,1c5y,Ki,63000.0,4.2,-5.73,2e-05
2548,1c87,Ki,63000.0,4.2,-5.73,2e-05
2549,1ghw,Ki,63000.0,4.2,-5.73,2e-05
2550,1n3z,Ki,63200.0,4.2,-5.73,2e-05
2554,3djp,Ki,63200.0,4.2,-5.73,2e-05
2556,3qx5,Ki,63500.0,4.2,-5.72,2e-05
2557,3rg2,Kd,63000.0,4.2,-5.73,2e-05
2558,4tww,IC50,63000.0,4.2,-5.73,2e-05
2560,4x1p,Kd,62800.0,4.2,-5.73,2e-05
2574,2qmj,Ki,62000.0,4.21,-5.74,2e-05
2577,3wkb,IC50,61000.0,4.21,-5.75,2e-05
2581,4u6w,Ki,61300.0,4.21,-5.74,2e-05
2597,1t5f,Ki,60000.0,4.22,-5.76,2e-05
2604,3f80,Kd,60000.0,4.22,-5.76,2e-05
2614,5kh3,Kd,60000.0,4.22,-5.76,2e-05
2617,6bmr,IC50,60000.0,4.22,-5.76,2e-05
2621,2jke,Ki,59000.0,4.23,-5.77,2e-05
2622,2jkp,Ki,59000.0,4.23,-5.77,2e-05
2629,5ak4,IC50,59200.0,4.23,-5.76,2e-05
2646,4fpk,IC50,57400.0,4.24,-5.78,2e-05
2650,5e13,Ki,57800.0,4.24,-5.78,2e-05
2663,1li3,Kd,56000.0,4.25,-5.8,2e-05
2665,3d27,IC50,55700.0,4.25,-5.8,2e-05
2666,3u4h,IC50,56000.0,4.25,-5.8,2e-05
2669,5b2d,Kd,56000.0,4.25,-5.8,2e-05
2676,6d1j,Ki,56200.0,4.25,-5.79,2e-05
2678,6mdu,Ki,56000.0,4.25,-5.8,2e-05
2683,3qwc,Ki,55400.0,4.26,-5.8,2e-05
2687,4u69,Ki,54800.0,4.26,-5.81,2e-05
2720,3f5j,Ki,52000.0,4.28,-5.84,2e-05
2722,3i4a,Ki,52000.0,4.28,-5.84,2e-05
2727,4nq6,Ki,53000.0,4.28,-5.83,2e-05
2728,4ufj,Ki,52000.0,4.28,-5.84,2e-05
2730,4y2s,IC50,52000.0,4.28,-5.84,2e-05
2742,1v2l,Ki,51000.0,4.29,-5.85,2e-05
2743,1v2m,Ki,51000.0,4.29,-5.85,2e-05
2744,2wuf,Kd,51000.0,4.29,-5.85,2e-05
2751,6qwi,Ki,51000.0,4.29,-5.85,2e-05
2752,1a30,Ki,50000.0,4.3,-5.86,2e-05
2754,1det,Kd,50000.0,4.3,-5.86,2e-05
2759,1w3k,Ki,50000.0,4.3,-5.86,2e-05
2760,1xsc,Kd,50000.0,4.3,-5.86,2e-05
2775,3t0b,Ki,50000.0,4.3,-5.86,2e-05
2782,4iu1,Ki,50000.0,4.3,-5.86,2e-05
2792,4wyz,Kd,50000.0,4.3,-5.86,2e-05
2795,5aic,IC50,49600.0,4.3,-5.87,2e-05
2796,5d6e,IC50,50000.0,4.3,-5.86,2e-05
2797,5dtk,Kd,50000.0,4.3,-5.86,2e-05
2807,5mfr,Ki,50000.0,4.3,-5.86,2e-05
2813,6ey7,IC50,50000.0,4.3,-5.86,2e-05
2822,1ajq,Ki,49000.0,4.31,-5.88,2e-05
2823,1rgk,Kd,49100.0,4.31,-5.87,2e-05
2824,2tpi,Kd,49000.0,4.31,-5.88,2e-05
2826,2z3z,Ki,48800.0,4.31,-5.88,2e-05
2829,3vb4,IC50,49000.0,4.31,-5.88,2e-05
2830,3vb7,IC50,49000.0,4.31,-5.88,2e-05
2831,3wk8,IC50,49000.0,4.31,-5.88,2e-05
2832,4b7z,IC50,49000.0,4.31,-5.88,2e-05
2843,5qb3,Kd,49000.0,4.31,-5.88,2e-05
2847,1gu3,Kd,47600.0,4.32,-5.89,2e-05
2849,2ha6,Kd,48000.0,4.32,-5.89,2e-05
2857,4rsk,Kd,47400.0,4.32,-5.9,2e-05
2877,6mdd,IC50,47000.0,4.33,-5.9,2e-05
2880,1z6s,Ki,46000.0,4.34,-5.91,2e-05
2881,2ha5,Kd,46000.0,4.34,-5.91,2e-05
2890,5n3v,Kd,45240.0,4.34,-5.92,2e-05
2893,1ghv,Ki,45000.0,4.35,-5.93,2e-05
2894,1sv3,Kd,45000.0,4.35,-5.93,2e-05
2895,1t37,Kd,45000.0,4.35,-5.93,2e-05
2897,1zm6,Kd,45000.0,4.35,-5.93,2e-05
2898,2rok,Kd,45000.0,4.35,-5.93,2e-05
2910,6cec,IC50,45000.0,4.35,-5.93,2e-05
2911,6d1a,Ki,44300.0,4.35,-5.94,2e-05
2914,1dy4,Ki,44000.0,4.36,-5.94,2e-05
2921,3dpc,Kd,44000.0,4.36,-5.94,2e-05
2925,4nbn,Kd,44000.0,4.36,-5.94,2e-05
2926,5alv,IC50,43480.0,4.36,-5.95,2e-05
2927,5mf6,Kd,44000.0,4.36,-5.94,2e-05
2935,1td7,Kd,43000.0,4.37,-5.95,2e-05
2939,4dt2,Ki,43000.0,4.37,-5.95,2e-05
2943,5d6f,IC50,43000.0,4.37,-5.95,2e-05
2945,5sy3,IC50,43000.0,4.37,-5.95,2e-05
2948,1p7m,Kd,42000.0,4.38,-5.97,2e-05
2951,2y4a,Ki,42000.0,4.38,-5.97,2e-05
2954,3nfl,Kd,42000.0,4.38,-5.97,2e-05
2965,1jh1,Ki,41000.0,4.39,-5.98,2e-05
2967,2avq,Ki,41000.0,4.39,-5.98,2e-05
2970,3djo,Ki,40800.0,4.39,-5.98,2e-05
2974,4b82,IC50,41000.0,4.39,-5.98,2e-05
2975,4bek,IC50,41200.0,4.39,-5.98,2e-05
2978,4zt8,Kd,41000.0,4.39,-5.98,2e-05
2989,1p57,Ki,40000.0,4.4,-6.0,3e-05
2990,1py1,Kd,40000.0,4.4,-6.0,3e-05
2991,2ohs,IC50,40000.0,4.4,-6.0,3e-05
2993,2vio,IC50,40000.0,4.4,-6.0,3e-05
2995,3fcf,IC50,40000.0,4.4,-6.0,3e-05
2998,3itu,IC50,40000.0,4.4,-6.0,3e-05
3006,4abd,Kd,40000.0,4.4,-6.0,3e-05
3007,4b80,IC50,40000.0,4.4,-6.0,3e-05
3014,5ai6,IC50,40190.0,4.4,-5.99,2e-05
3020,6cha,Ki,40000.0,4.4,-6.0,3e-05
3027,6rsa,Ki,40000.0,4.4,-6.0,3e-05
3028,7kme,Ki,40000.0,4.4,-6.0,3e-05
3031,1no6,Ki,39000.0,4.41,-6.01,3e-05
3037,3rsx,Kd,38800.0,4.41,-6.01,3e-05
3039,3vb6,IC50,39000.0,4.41,-6.01,3e-05
3041,4exs,Ki,39000.0,4.41,-6.01,3e-05
3042,4fpf,IC50,38900.0,4.41,-6.01,3e-05
3043,4ou3,Ki,38700.0,4.41,-6.02,3e-05
3044,4qn9,Kd,38500.0,4.41,-6.02,3e-05
3046,5bot,IC50,39000.0,4.41,-6.01,3e-05
3060,3igb,IC50,38000.0,4.42,-6.03,3e-05
3063,3rtm,Kd,38400.0,4.42,-6.02,3e-05
3072,5sz9,IC50,38000.0,4.42,-6.03,3e-05
3078,1rgl,Kd,37000.0,4.43,-6.04,3e-05
3080,2a3c,Ki,37000.0,4.43,-6.04,3e-05
3081,2f6v,IC50,37000.0,4.43,-6.04,3e-05
3082,2ha0,Kd,37000.0,4.43,-6.04,3e-05
3083,2pu2,Ki,37000.0,4.43,-6.04,3e-05
3084,2we3,Kd,37000.0,4.43,-6.04,3e-05
3086,3art,Kd,37000.0,4.43,-6.04,3e-05
3089,3m3e,Kd,37450.0,4.43,-6.04,3e-05
3096,4dsy,Ki,37000.0,4.43,-6.04,3e-05
3098,4joo,IC50,36830.0,4.43,-6.05,3e-05
3105,4zw5,Ki,37000.0,4.43,-6.04,3e-05
3116,2aoh,Kd,36300.0,4.44,-6.05,3e-05
3125,3wb4,Kd,36600.0,4.44,-6.05,3e-05
3133,4x2l,IC50,36000.0,4.44,-6.06,3e-05
3134,4zsr,IC50,36100.0,4.44,-6.06,3e-05
3143,2wbg,Ki,35200.0,4.45,-6.07,3e-05
3156,2j4q,Kd,35000.0,4.46,-6.08,3e-05
3171,4i8n,Ki,35000.0,4.46,-6.08,3e-05
3173,5akg,IC50,34810.0,4.46,-6.08,3e-05
3176,5jox,Kd,35000.0,4.46,-6.08,3e-05
3181,2f70,IC50,33500.0,4.47,-6.1,3e-05
3182,2r2w,Ki,34000.0,4.47,-6.09,3e-05
3186,3skk,Kd,34000.0,4.47,-6.09,3e-05
3195,5dtj,Kd,34000.0,4.47,-6.09,3e-05
3199,6d1d,Ki,33800.0,4.47,-6.1,3e-05
3200,6d1g,Ki,34200.0,4.47,-6.09,3e-05
3203,1jaq,Ki,33000.0,4.48,-6.11,3e-05
3210,2xln,IC50,33000.0,4.48,-6.11,3e-05
3212,3p17,Ki,33400.0,4.48,-6.1,3e-05
3215,3t01,Ki,33000.0,4.48,-6.11,3e-05
3216,3udm,IC50,33000.0,4.48,-6.11,3e-05
3217,3vd7,Ki,33000.0,4.48,-6.11,3e-05
3218,4bvb,Ki,33400.0,4.48,-6.1,3e-05
3219,4dhl,Ki,33000.0,4.48,-6.11,3e-05
3234,6d15,Ki,32900.0,4.48,-6.11,3e-05
3239,6r8p,IC50,33000.0,4.48,-6.11,3e-05
3240,1hi4,Ki,32000.0,4.49,-6.13,3e-05
3241,1j14,Ki,32200.000000000004,4.49,-6.12,3e-05
3246,3hl8,Ki,32000.0,4.49,-6.13,3e-05
3247,3kmy,Kd,32000.0,4.49,-6.13,3e-05
3249,3udk,IC50,32000.0,4.49,-6.13,3e-05
3250,4ccd,Ki,32000.0,4.49,-6.13,3e-05
3256,5t19,Ki,32000.0,4.49,-6.13,3e-05
3263,2eg8,Ki,31800.0,4.5,-6.13,3e-05
3265,3ro0,IC50,31890.0,4.5,-6.13,3e-05
3266,3sw8,Ki,31720.0,4.5,-6.13,3e-05
3270,5ovx,Kd,31400.0,4.5,-6.14,3e-05
3274,1gi7,Ki,31000.0,4.51,-6.15,3e-05
3275,1zkn,IC50,31000.0,4.51,-6.15,3e-05
3280,3aas,Ki,31000.0,4.51,-6.15,3e-05
3283,4abb,Kd,31000.0,4.51,-6.15,3e-05
3285,4g90,Ki,30800.0,4.51,-6.15,3e-05
3287,4jxv,Ki,31000.0,4.51,-6.15,3e-05
3297,1a85,IC50,30000.0,4.52,-6.17,3e-05
3298,1ctt,Ki,30000.0,4.52,-6.17,3e-05
3306,2bua,IC50,30000.0,4.52,-6.17,3e-05
3314,2vur,IC50,30000.0,4.52,-6.17,3e-05
3316,2wm0,Ki,30000.0,4.52,-6.17,3e-05
3319,3ccb,IC50,30000.0,4.52,-6.17,3e-05
3323,3gy7,Kd,30000.0,4.52,-6.17,3e-05
3326,3q7j,IC50,30000.0,4.52,-6.17,3e-05
3335,4pku,IC50,30000.0,4.52,-6.17,3e-05
3362,4x49,IC50,29600.0,4.53,-6.17,3e-05
3366,6aji,Kd,29500.0,4.53,-6.18,3e-05
3381,1szd,Kd,29160.0,4.54,-6.18,3e-05
3382,1w80,Kd,28600.0,4.54,-6.19,3e-05
3384,2v96,Ki,29000.0,4.54,-6.19,3e-05
3385,2w5i,Ki,29000.0,4.54,-6.19,3e-05
3390,3wka,IC50,29000.0,4.54,-6.19,3e-05
3395,4nw2,Kd,29000.0,4.54,-6.19,3e-05
3418,2aof,Kd,28200.0,4.55,-6.2,4e-05
3424,3as0,Kd,28000.0,4.55,-6.21,4e-05
3425,3b2q,Kd,28000.0,4.55,-6.21,4e-05
3426,3djv,Ki,27900.0,4.55,-6.21,4e-05
3429,3p8p,Kd,28000.0,4.55,-6.21,4e-05
3432,3suv,Ki,28000.0,4.55,-6.21,4e-05
3437,4mx5,IC50,28000.0,4.55,-6.21,4e-05
3442,5oss,Kd,28300.0,4.55,-6.2,4e-05
3458,5ost,Kd,27300.0,4.56,-6.22,4e-05
3462,2uzj,Kd,27000.0,4.57,-6.23,4e-05
3470,3wb5,Kd,26800.0,4.57,-6.23,4e-05
3476,4i11,IC50,27200.0,4.57,-6.22,4e-05
3481,5a3h,Kd,26700.0,4.57,-6.24,4e-05
3484,5ovr,Kd,27200.0,4.57,-6.22,4e-05
3500,1bma,Ki,26000.0,4.59,-6.25,4e-05
3503,1iew,Ki,25500.0,4.59,-6.26,4e-05
3504,1kak,IC50,26000.0,4.59,-6.25,4e-05
3505,1l2s,Ki,26000.0,4.59,-6.25,4e-05
3506,1vcj,IC50,26000.0,4.59,-6.25,4e-05
3509,2jiw,Ki,26000.0,4.59,-6.25,4e-05
3516,3hp9,Ki,26000.0,4.59,-6.25,4e-05
3518,3msk,IC50,26000.0,4.59,-6.25,4e-05
3522,3wq6,Ki,26000.0,4.59,-6.25,4e-05
3526,4g8y,Ki,25800.0,4.59,-6.26,4e-05
3542,6oa1,IC50,25700.0,4.59,-6.26,4e-05
3544,1pa9,Ki,25000.0,4.6,-6.27,4e-05
3545,1q9d,Kd,25000.0,4.6,-6.27,4e-05
3546,1tx7,Ki,25000.0,4.6,-6.27,4e-05
3547,1u33,Ki,25000.0,4.6,-6.27,4e-05
3550,2gg8,IC50,25000.0,4.6,-6.27,4e-05
3551,2hpa,Ki,25000.0,4.6,-6.27,4e-05
3552,2jaj,IC50,25000.0,4.6,-6.27,4e-05
3554,2ohq,IC50,25000.0,4.6,-6.27,4e-05
3563,2wlz,Ki,25000.0,4.6,-6.27,4e-05
3564,2x0y,Ki,25000.0,4.6,-6.27,4e-05
3571,3t2c,Kd,25000.0,4.6,-6.27,4e-05
3584,5n1p,Kd,25000.0,4.6,-6.27,4e-05
3590,6iso,Kd,25100.0,4.6,-6.27,4e-05
3598,3lgs,Kd,24800.0,4.61,-6.28,4e-05
3599,4a9c,IC50,24800.0,4.61,-6.28,4e-05
